first_arrival_time,success,num_alerted,environment,policy
4.287604078039291,True,5,urban,Local Small
1.1504882024233503,True,5,urban,Local Small
2.7386840743128857,True,1,urban,Local Small
1.4170421286612944,True,5,urban,Local Small
0.8776160668291157,True,4,urban,Local Small
1.2503605193612612,True,5,urban,Local Small
2.069142768274741,True,5,urban,Local Small
3.6441540336692504,True,5,urban,Local Small
0.2965600601261966,True,5,urban,Local Small
2.598293714659356,True,5,urban,Local Small
1.1515516074613061,True,5,urban,Local Small
2.92702739899452,True,4,urban,Local Small
0.9486075658619524,True,5,urban,Local Small
3.654154282389359,True,5,urban,Local Small
1.9086427519531055,True,4,urban,Local Small
1.5835776628236822,True,5,urban,Local Small
1.8420587959280756,True,5,urban,Local Small
2.3746090499856445,True,5,urban,Local Small
1.1066197511671703,True,5,urban,Local Small
1.3011390371513916,True,5,urban,Local Small
0.9375173517504725,True,5,urban,Local Small
1.8975200011007618,True,5,urban,Local Small
1.9274043618127816,True,5,urban,Local Small
1.7058604256647492,True,5,urban,Local Small
1.5070691895985315,True,5,urban,Local Small
1.939889002827918,True,5,urban,Local Small
0.843335594350979,True,5,urban,Local Small
1.8142029818809848,True,4,urban,Local Small
1.7472976744742554,True,5,urban,Local Small
1.8644157630590132,True,4,urban,Local Small
3.6521535015111706,True,5,urban,Local Small
1.0258058304399946,True,5,urban,Local Small
1.7530273068066415,True,5,urban,Local Small
1.6803595528046569,True,5,urban,Local Small
2.0429925779965585,True,5,urban,Local Small
1.3065913835860554,True,5,urban,Local Small
1.3651388453197706,True,3,urban,Local Small
2.2089567286108687,True,5,urban,Local Small
1.4048307993016422,True,5,urban,Local Small
1.282076699513396,True,5,urban,Local Small
3.3430767623955626,True,5,urban,Local Small
2.6585508322382907,True,5,urban,Local Small
2.366041401401499,True,5,urban,Local Small
0.6662320545777078,True,5,urban,Local Small
2.2138742732152314,True,5,urban,Local Small
2.311912372163504,True,5,urban,Local Small
2.4857844449066784,True,5,urban,Local Small
0.7989661629659817,True,5,urban,Local Small
2.3694430905593213,True,5,urban,Local Small
2.357550546738949,True,5,urban,Local Small
1.9329827256297536,True,5,urban,Local Small
0.9711892552941739,True,5,urban,Local Small
1.9521915307568234,True,5,urban,Local Small
2.054816870611921,True,5,urban,Local Small
0.2201189200628211,True,3,urban,Local Small
2.986087488273387,True,5,urban,Local Small
1.03273775676147,True,5,urban,Local Small
0.0,True,5,urban,Local Small
1.840848008264519,True,5,urban,Local Small
1.0695578860902284,True,5,urban,Local Small
2.1609809486734672,True,4,urban,Local Small
1.0220386326900528,True,5,urban,Local Small
1.8522635231255202,True,5,urban,Local Small
2.849218015535364,True,5,urban,Local Small
1.27352740006655,True,5,urban,Local Small
2.2799095315289555,True,5,urban,Local Small
2.006702277431515,True,5,urban,Local Small
0.6983015631149672,True,5,urban,Local Small
2.7296442052619625,True,5,urban,Local Small
0.7933913208339967,True,5,urban,Local Small
3.146667639685117,True,5,urban,Local Small
2.263424081751112,True,5,urban,Local Small
1.5801237876726208,True,4,urban,Local Small
2.4550181456185434,True,5,urban,Local Small
2.3851921162059453,True,5,urban,Local Small
2.057974232251759,True,5,urban,Local Small
1.0428555872289142,True,5,urban,Local Small
1.4985995750547585,True,5,urban,Local Small
0.9594395590710061,True,5,urban,Local Small
0.8053547440579973,True,4,urban,Local Small
0.40211332962455437,True,4,urban,Local Small
2.308097912133389,True,5,urban,Local Small
2.0320229807118775,True,5,urban,Local Small
2.643537200982739,True,5,urban,Local Small
2.1564743292888964,True,5,urban,Local Small
1.576273316548007,True,5,urban,Local Small
1.7874195829508206,True,5,urban,Local Small
1.3466726700782148,True,5,urban,Local Small
1.5396177615981665,True,5,urban,Local Small
1.7036421304040037,True,5,urban,Local Small
2.5631887499574706,True,5,urban,Local Small
3.3142046520193804,True,5,urban,Local Small
